"12461","création","créer","résulter de","pluridisciplinaire, composée de professionnels de santé spécialistes du cancer, de chargés de missions en santé et de spécialistes du langage (voir la liste des Membres du groupe de travail). Les informations médicales de ce guide résultent également d'une analyse de documents sur la chimiothérapie à destination de personnes malades. D'autres documents d'information","Plutôt oui","informations médicales, analyse ? LST ?","FR/Cancer du sein/Vulgarisation/page23","Cancer du sein","Vulgarisation","résultent","",""
"12462","création","créer","résulter de","alimentaire, les acides gras trans, doublerait le risque de cancer du sein. C'est la première fois qu'un facteur alimentaire aussi précis est mis en cause dans le cancer du sein. Les acides gras trans résultent du traitement industriel des huiles végétales (comme l'huile de palme) par hydrogénation. L'intérêt est qu'","Plutôt oui","du domaine ?","FR/Cancer du sein/Vulgarisation/page27","Cancer du sein","Vulgarisation","résultent","",""
"12463","création","créer","résulter de","délai d'un mois pour contester la décision de la CDAPH. Le recours sera étudié par la Commission Départementale des Travailleurs Handicapés. Quels sont les avantages pour vous ? Le statut de travailleur handicapé La conséquence principale qui résulte de la reconnaissance du statut de « travailleur handicapé » est de vous accorder de plus grandes facilités d'embauche","Plutôt oui","","FR/Cancer du sein/Vulgarisation/page57","Cancer du sein","Vulgarisation","résulte","",""
"12464","création","créer","résulter de","récidive pendant ou après un traitement adjuvant par un antiœstrogène ou de progression de la maladie sous traitement. La dose recommandée est une injection de 250 mg une fois par mois. Les effets secondaires de ces médicaments Ils résultent principalement de son action agoniste ostrogénique sur certaines cibles et sont : 4 Des bouffées de chaleurs, 4 Des","Oui","","FR/Cancer du sein/Vulgarisation/page59","Cancer du sein","Vulgarisation","résultent","",""
"12465","création","créer","résulter de","chacun satisfaction dans vos relations. La sexualité chez la femme correspond à quatre phases :. le désir (libido) est l'intérêt porté à la relation sexuelle ou l'attirance vers votre partenaire,. l'excitation résulte de caresses, de fantasmes, ou autres sollicitations. Cette excitation se caractérise spécifiquement chez la femme par la","Plutôt oui","du domaine ?","FR/Cancer du sein/Vulgarisation/page61","Cancer du sein","Vulgarisation","résulte","",""
"12466","création","créer","résulter de","acide et basique, ou bien la contamination d’un magma basique par des roches crustales, pour expliquer la genèse de roches volcaniques à composition intermédiaire (y compris celles de la série calco-alcaline). Le phénomène peut résulter d’une contamination en masse, c’est-à-dire de l’incorporation totale de matériaux magmatiques étrangers, ou bien d’","Oui","phénomènre ?","FR/Volcan/Scientifique/10","Volcan","Scientifique","résulter","",""
"12467","création","créer","résulter de",", une mince zone d’hybridation (h) constituée de verre brunâtre (L. N., x 30). Les différentes étapes de cette homogénéisation mécanique et du mélange de plus en plus intime qui en résulte , ont pu être suivies pour ainsi dire pas à pas grâce à l’étude en lames minces dans la","Plutôt oui","mélange ?","FR/Volcan/Scientifique/10","Volcan","Scientifique","résulte","",""
"12468","création","créer","résulter de","jusqu’à Malendure, — coulées de lave inférieures de la Madeleine (Trois Rivières, Grande Pointe, Tabaco) Des lahars sans bois datable, se mettent en place à la périphérie des coulées de lave. Ils résulteraient en grande partie du remaniement secondaire des zones bréchiques meubles des coulées. L’activité effusive continue au niveau de","Oui","","FR/Volcan/Scientifique/12","Volcan","Scientifique","résulteraient","",""
"12469","création","créer","résulter de","brèches pyroclastiques remaniées ou non, sont généralement peu scoriacés. Certain présentent des prismations normales à leur bordure. L’association fréquente de ces dépôts avec des coulées de lave et des dômes importants incline à penser qu’ils résultent en grande partie de nuées ardentes de type Mérapi (s. L). — On ne connaît pas","Oui","","FR/Volcan/Scientifique/12","Volcan","Scientifique","résultent","",""
"12470","création","créer","résulter de","de type Pelée 1902 ont eu lieu, elles ont été, au pire, peu abondantes. — Les dépôts de brèche d’explosions reliables à l’activité précoce du Carmichaël paraisent limités à sa périphéries. Ils pourraient résulter de l’émission de nuées ardentes de type St Vincent ; c’est tout ce que l’on peut dire","Oui","","FR/Volcan/Scientifique/12","Volcan","Scientifique","résulter","",""
"12471","création","créer","résulter de","secondaires sont, en revanche, beaucoup plus dangereux. L’accumulation de ces cendres sur les pentes déboissées du volcan proches du sommet peut créer les conditions au déclenchement de lahars dévastateurs. Lahars : Généralités - Les lahars résultent de la mobilisation par des eaux, des dépôts antérieurs de brèches meubles diverses (dépôts de nuées ardentes,","Oui","","FR/Volcan/Scientifique/12","Volcan","Scientifique","résultent","",""
"12472","création","créer","résulter de","de scories et des coulées de lave des différentes phases éruptives. L’extraction des gaz a été effectuée en deux opérations successives. Tout d’abord, sur des fragments (de 3 à 6 mm de diamètre) résultant du concassage des roches. Ensuite, sur la poudre obtenue à partir de ces mêmes fragments en utilisant le","Oui","","FR/Volcan/Scientifique/14","Volcan","Scientifique","résultant","",""
"12473","création","créer","résulter de","spectrométrie de masse (spectomètre Varian- Mat type CH-4). Cependant, dans la plupart des cas, une seconde analyse a été nécessaire pour préciser certaines teneurs ou identifications de gaz neutres, en opérant sur les gaz résultant de l’absorption des gaz acides sur la cuve à mercure par l’hydroxyde de potassium en solution aqueuse concentrée","Oui","","FR/Volcan/Scientifique/14","Volcan","Scientifique","résultant","",""
"12474","création","créer","résulter de",". La phase gazeuse du début de l’éruption semble avoir une origine profonde comme en témoignent les fortes teneurs en monoxyde de carbone et en hydrogène ; 1 ’évolution de sa composition au cours des épisodes éruptifs successifs résulterait de réactions secondaires avec la phase liquide du magma et le milieu environnant, selon les variations de tempéra- ture","Oui","","FR/Volcan/Scientifique/14","Volcan","Scientifique","résulterait","",""
"12475","création","créer","résulter de","déployée, et donc la violence de l’explosion, en sont d’autant plus fortes. Parfois les explosions projettent également des laves fraîches mêlées aux laves anciennes. Il s’agit alors d’explosions phréatomagmatiques véritables. Elles résultent de la rencontre de montées magmatiques nouvelles avec les matériaux humides des bouchons. Les gaz magmatiques s’ajoutent à","Oui","","FR/Volcan/Scientifique/16","Volcan","Scientifique","résultent","",""
"12476","création","créer","résulter de","de fins débris de plagioclases et d’augite (Valette, 1977). Les sédiments, caractérisés par de fortes teneurs en silice, en alumine, en potasse et en oxyde de fer (Tab. 2) résultent du mélange des matériaux à dominance acide (Fossa) et basique (Vulca-nello) qui constituent les reliefs bordiers","Oui","","FR/Volcan/Scientifique/23","Volcan","Scientifique","résultent","",""
"12477","création","créer","résulter de","des roches initiales, détruits par cette eau très agressive, libèrent leurs éléments constitutifs (Al, Si, K, Na, Fe, Mn, Zn). Le fluide fumerollien dépose en surface des éléments solides résultant du refroidissement et de l’oxydation des gaz (S, B, As, Sn). La combinaison","Oui","","FR/Volcan/Scientifique/23","Volcan","Scientifique","résultant","",""
"12478","création","créer","résulter de","où les conditions physicochimiques varient très brutalement. Dans le domaine fumerollien marin, on remarque que le fer et le soufre sont les éléments chimiques les plus importants qui pilotent le comportement des autres éléments. Les phénomènes observés résultent en partie de l’abaissement des températures, mais surtout des modifications de pH et de Eh au cours de","Oui","","FR/Volcan/Scientifique/23","Volcan","Scientifique","résultent","",""
"12479","création","créer","résulter de","puisque leurs causes comme les édifices engendrés diffèrent On peut souhaiter que le Catalogue des Volcans Actifs du Monde et le Bulletin des Eruptions Volcaniques adoptent des conventions plus variées pour discerner les divers types d’hydro-explosions. Les appareils résultant d’hydroexplosions autres que phréatiques présentent si le magma est basique des caractères que l’on peut résumer ainsi :","Plutôt oui","appareils ?","FR/Volcan/Scientifique/25","Volcan","Scientifique","résultant","",""
"12480","création","créer","résulter de","LAUGHTON, 1975) montre que le taux d’expansion au Sud des Açores (1, 2 cm / an) est plus faible qu’au Nord (1, 7 cm / an) et qu’il en résulte vin mouvement décrochant dextre de 0, 23 cm / an. Les mécanismes au foyer confirment ce décrochement dextre","Plutôt oui","","FR/Volcan/Scientifique/26","Volcan","Scientifique","résulte","",""
"12481","création","créer","résulter de",": 210000 ± 20000 ans FA 2 : 730000 ± 70000 ans. L’interprétation des données géophysiques de détail sur le plateau des Açores ont conduit Krause et Watkins (1970) à considérer que cette région de l'Atlantique résulte d’une phénomène d’acrétion lente selon cette même orientation 115° E, particulièrement bien marquée par le rift","Plutôt oui","région ?","FR/Volcan/Scientifique/26","Volcan","Scientifique","résulte","",""
"12482","création","créer","résulter de","volcan central, — d’alignements volcaniques des capelos et capelinhos, ainsi que des cônes et des cratères à l’Ouest de l’île, — de la fissure récente qui engendra le champ de lave de Horta, résultant d’une réactivation de la faille la plus méridionale du graben ouest Une direction NNE, parallèle à la dorsale","Oui","","FR/Volcan/Scientifique/26","Volcan","Scientifique","résultant","",""
"12483","création","créer","résulter de","surface scoriacée recouvrent le flanc sud du rift est de Fayal et s’étendent jusqu’à la mer. Les alignements de cônes de cendres, de scories et de hyaloclastites au niveau de la mer montrent que cette activité résulte de la réactivation de la faille la plus méridionale du rift (Fig. 2). L’activité y","Oui","","FR/Volcan/Scientifique/26","Volcan","Scientifique","résulte","",""
"12484","création","créer","résulter de","leur attribuer provisoirement un âge pliocène. Ils ne sont pas accompagnés de matériaux explosifs, mais des brèches d’écroulement entourent certaines extrusions. (1) Nous proposons de dénommer dômes, en général, les appareils volcaniques résultant de l’activité dôméenne (Gèze, 1964), quels que soient leur forme et leur niveau de mise","Oui","","FR/Volcan/Scientifique/28","Volcan","Scientifique","résultant","",""
"12485","création","créer","résulter de","en anneau. — Nous utilisons ce terme pour les extrusions où une dépression plus ou moins circulaire ou elliptique, calquée sur la forme de la section basale, s’est constituée dans la zone interne. Il en résulte une morphologie à zone externe saillante et à zone interne affaissée, donnant l’aspect d’un anneau. L’","Oui","","FR/Volcan/Scientifique/28","Volcan","Scientifique","résulte","",""
